32,0.26700000000000002,0,0,0,0,0,0,0,0
33,0.30499999999999999,0.076639405204460956,-0.051895910780669151,0.25936059479553902,0.73989591078066919,160.5,173.5,166.5,199.5
34,0.33500000000000002,0.050459107806691432,0.46645910780669142,0.32454089219330856,0.74054089219330854,59.5,3.5,68.5,12.5
35,0.54500000000000004,-0.016581784386617098,0.015011152416356879,0.53158178438661707,0.6849888475836432,79.5,36.5,97.5,58.5
36,0.54500000000000004,0.035371747211895878,-0.13725650557620817,0.5226282527881041,0.83725650557620812,49.5,167.5,65.5,199.5
37,0.77300000000000002,0.038057620817843869,-0.045395910780669152,0.76894237918215624,0.74639591078066914,0.5,139.5,24.5,165.5
38,0.81400000000000006,0.077284386617100381,-0.045895910780669145,0.77771561338289963,0.74589591078066919,25.5,139.5,48.5,165.5
39,0.218,0.05286617100371746,0.46645910780669142,0.20513382899628252,0.74054089219330854,53.5,3.5,58.5,12.5
40,0.28000000000000003,0.016732342007434921,-0.25648327137546467,0.32126765799256501,0.74848327137546478,0.5,166.5,10.5,199.5
41,0.28000000000000003,-0.041267657992565085,-0.25648327137546467,0.26326765799256502,0.74848327137546478,11.5,166.5,21.5,199.5
42,0.35100000000000003,0.0075055762081784111,0.41500557620817841,0.34249442379182155,0.74999442379182157,16.5,1.5,27.5,12.5
43,0.505,0.0083717472118958833,0.079644981412639398,0.49562825278810407,0.59735501858736062,172.5,15.5,188.5,32.5
44,0.22500000000000001,0.0024126394052044484,-0.19349442379182158,0.21558736059479552,0.14149442379182153,28.5,1.5,35.5,12.5
45,0.35999999999999999,0.027732342007434921,0.21186617100371746,0.33226765799256502,0.36413382899628255,189.5,27.5,199.5,32.5
46,0.214,0.015639405204460954,-0.045360594795539048,0.19836059479553905,0.13736059479553905,69.5,6.5,75.5,12.5
47,0.35399999999999998,-0.081855018587360606,-0.17080297397769517,0.43585501858736064,0.74280297397769524,124.5,169.5,141.5,199.5
48,0.54500000000000004,-0.0015817843866170983,-0.045895910780669145,0.54658178438661709,0.74589591078066919,77.5,139.5,95.5,165.5
49,0.54500000000000004,0.038098513011152392,-0.039895910780669147,0.49490148698884756,0.7518959107806692,184.5,173.5,199.5,199.5
50,0.54500000000000004,0.017371747211895883,-0.039895910780669147,0.50462825278810408,0.7518959107806692,103.5,139.5,119.5,165.5
51,0.54500000000000004,0.05159851301115239,-0.051895910780669151,0.50840148698884757,0.73989591078066919,151.5,139.5,166.5,165.5
52,0.54500000000000004,-0.017308550185873607,-0.040395910780669148,0.56130855018587367,0.75139591078066914,0.5,112.5,19.5,138.5
53,0.54500000000000004,0.03609851301115239,-0.051895910780669151,0.49290148698884756,0.73989591078066919,184.5,139.5,199.5,165.5
54,0.54500000000000004,0.017144981412639405,-0.045895910780669145,0.53485501858736062,0.74589591078066919,37.5,112.5,54.5,138.5
55,0.54500000000000004,0.026371747211895884,-0.030669144981412638,0.51362825278810409,0.73066914498141267,40.5,33.5,56.5,58.5
56,0.54500000000000004,0.028871747211895882,-0.045895910780669145,0.51612825278810404,0.74589591078066919,55.5,112.5,71.5,138.5
57,0.54500000000000004,0.0096449814126394074,-0.045895910780669145,0.52735501858736067,0.74589591078066919,72.5,112.5,89.5,138.5
58,0.219,0.057639405204460953,-0.057035315985130119,0.24036059479553906,0.55203531598513012,131.5,38.5,137.5,58.5
59,0.25600000000000001,0.042412639405204448,-0.18644237918215611,0.25558736059479553,0.54444237918215621,57.5,34.5,64.5,58.5
60,0.505,0.0088717472118958838,0.050418215613382909,0.49612825278810407,0.59858178438661713,155.5,14.5,171.5,32.5
61,0.505,0.0083717472118958833,0.18573234200743494,0.49562825278810407,0.49026765799256511,36.5,2.5,52.5,12.5
62,0.505,0.0088717472118958838,0.050418215613382909,0.49612825278810407,0.59858178438661713,138.5,14.5,154.5,32.5
63,0.436,0.0048252788104088968,-0.045895910780669145,0.4311747211895911,0.74589591078066919,90.5,112.5,104.5,138.5
64,1.0640000000000001,0.044743494423791823,-0.23125650557620817,1.0192565055762082,0.74325650557620815,66.5,167.5,98.5,199.5
65,0.58499999999999996,-0.027262081784386615,-0.040395910780669148,0.61226208178438657,0.75139591078066914,122.5,112.5,143.5,138.5
66,0.58399999999999996,0.047644981412639405,-0.045895910780669145,0.56535501858736059,0.74589591078066919,144.5,112.5,161.5,138.5
67,0.57100000000000006,0.020418215613382903,-0.045895910780669145,0.56858178438661711,0.74589591078066919,162.5,112.5,180.5,138.5
68,0.65400000000000003,0.052191449814126392,-0.046395910780669146,0.63080855018587367,0.74539591078066914,0.5,85.5,19.5,111.5
69,0.53600000000000003,0.049598513011152395,-0.030669144981412638,0.50640148698884757,0.73066914498141267,136.5,59.5,151.5,84.5
70,0.51700000000000002,0.047098513011152393,-0.030669144981412638,0.50390148698884751,0.73066914498141267,120.5,59.5,135.5,84.5
71,0.61199999999999999,0.016691449814126395,-0.045895910780669145,0.59530855018587359,0.74589591078066919,61.5,85.5,80.5,111.5
72,0.67200000000000004,0.046691449814126394,-0.030669144981412638,0.62530855018587361,0.73066914498141267,83.5,59.5,102.5,84.5
73,0.29099999999999998,0.069366171003717461,-0.030669144981412638,0.22163382899628253,0.73066914498141267,77.5,59.5,82.5,84.5
74,0.29099999999999998,-0.071767657992565098,-0.05089591078066915,0.23276765799256505,0.74089591078066919,129.5,85.5,139.5,111.5
75,0.60999999999999999,0.040691449814126396,-0.030669144981412638,0.61930855018587361,0.73066914498141267,33.5,59.5,52.5,84.5
76,0.51700000000000002,0.048371747211895889,-0.030669144981412638,0.53562825278810411,0.73066914498141267,16.5,59.5,32.5,84.5
77,0.79100000000000004,0.045284386617100374,-0.030669144981412638,0.7457156133828996,0.73066914498141267,53.5,59.5,76.5,84.5
78,0.67300000000000004,0.047191449814126395,-0.045895910780669145,0.62580855018587367,0.74589591078066919,180.5,85.5,199.5,111.5
79,0.68400000000000005,0.022237918215613384,-0.045895910780669145,0.66176208178438656,0.74589591078066919,158.5,85.5,179.5,111.5
80,0.55900000000000005,0.044644981412639409,-0.041895910780669149,0.56235501858736059,0.74989591078066919,140.5,85.5,157.5,111.5
81,0.68400000000000005,0.014557620817843866,-0.22275650557620816,0.74544237918215617,0.75175650557620821,99.5,167.5,123.5,199.5
82,0.59499999999999997,0.046418215613382899,-0.041895910780669149,0.59458178438661713,0.74989591078066919,181.5,112.5,199.5,138.5
83,0.53100000000000003,0.0061449814126394069,-0.045895910780669145,0.52385501858736061,0.74589591078066919,81.5,85.5,98.5,111.5
84,0.55500000000000005,-0.027035315985130114,-0.030669144981412638,0.58203531598513003,0.73066914498141267,152.5,59.5,172.5,84.5
85,0.65200000000000002,0.051918215613382904,-0.050395910780669149,0.60008178438661708,0.74139591078066913,42.5,85.5,60.5,111.5
86,0.56800000000000006,-0.035762081784386619,-0.05139591078066915,0.60376208178438651,0.74039591078066913,20.5,85.5,41.5,111.5
87,0.82800000000000007,-0.027576208178438665,-0.05139591078066915,0.85557620817843871,0.74039591078066913,99.5,85.5,128.5,111.5
88,0.61799999999999999,-0.012262081784386616,-0.030669144981412638,0.62726208178438647,0.73066914498141267,173.5,59.5,194.5,84.5
89,0.55800000000000005,-0.025035315985130112,-0.030669144981412638,0.58403531598513003,0.73066914498141267,0.5,33.5,20.5,58.5
90,0.54500000000000004,-0.0010817843866170983,-0.030669144981412638,0.54708178438661703,0.73066914498141267,21.5,33.5,39.5,58.5
91,0.30399999999999999,0.05368587360594794,-0.26748327137546468,0.29731412639405197,0.73748327137546477,22.5,166.5,30.5,199.5
92,0.38,-0.077855018587360603,-0.17080297397769517,0.43985501858736065,0.74280297397769524,142.5,169.5,159.5,199.5
93,0.30399999999999999,0.0071858736059479435,-0.26748327137546468,0.25081412639405204,0.73748327137546477,31.5,166.5,39.5,199.5
94,0.5,0.011598513011152391,0.39027881040892193,0.46840148698884754,0.75572118959107804,0.5,0.5,15.5,12.5
95,0.40800000000000003,-0.039628252788104112,-0.24613382899628256,0.44762825278810409,-0.093866171003717483,76.5,7.5,92.5,12.5
96,0.28000000000000003,0.018185873605947943,0.53891263940520451,0.26181412639405205,0.75208736059479542,189.5,19.5,197.5,26.5
97,0.496,0.0060985130111523914,-0.039308550185873606,0.46290148698884753,0.53930855018587365,25.5,13.5,40.5,32.5
98,0.54000000000000004,0.040371747211895882,-0.050395910780669149,0.5276282527881041,0.74139591078066913,20.5,112.5,36.5,138.5
99,0.45100000000000001,0.0050985130111523913,-0.054535315985130117,0.46190148698884753,0.55453531598513006,155.5,38.5,170.5,58.5
100,0.53800000000000003,0.016371747211895882,-0.051895910780669151,0.50362825278810408,0.73989591078066919,167.5,139.5,183.5,165.5
101,0.50800000000000001,0.010371747211895883,-0.054535315985130117,0.49762825278810408,0.55453531598513006,138.5,38.5,154.5,58.5
102,0.31900000000000001,-0.011447955390334599,-0.04289591078066915,0.38444795539033461,0.74889591078066919,137.5,139.5,150.5,165.5
103,0.53700000000000003,0.010871747211895884,-0.24739591078066911,0.49812825278810408,0.54439591078066918,120.5,139.5,136.5,165.5
104,0.54700000000000004,0.033871747211895883,-0.030669144981412638,0.52112825278810404,0.73066914498141267,103.5,59.5,119.5,84.5
105,0.26800000000000002,0.04213940520446096,-0.041895910780669149,0.22486059479553905,0.74989591078066919,96.5,139.5,102.5,165.5
106,0.26700000000000002,-0.022814126394052062,-0.25448327137546467,0.22081412639405201,0.75048327137546478,40.5,166.5,48.5,199.5
107,0.47900000000000004,0.044598513011152391,-0.030669144981412638,0.50140148698884757,0.73066914498141267,0.5,59.5,15.5,84.5
108,0.29199999999999998,0.047459107806691429,-0.051895910780669151,0.32154089219330856,0.73989591078066919,49.5,139.5,58.5,165.5
109,0.81200000000000006,0.044557620817843868,-0.033308550185873607,0.77544237918215619,0.54530855018587365,0.5,13.5,24.5,32.5
110,0.54700000000000004,0.033871747211895883,-0.033308550185873607,0.52112825278810404,0.54530855018587365,60.5,13.5,76.5,32.5
111,0.53600000000000003,0.009144981412639407,-0.054535315985130117,0.52685501858736061,0.55453531598513006,98.5,38.5,115.5,58.5
112,0.54100000000000004,0.040871747211895883,-0.23989591078066916,0.52812825278810405,0.55189591078066913,167.5,173.5,183.5,199.5
113,0.53700000000000003,0.010871747211895884,-0.2413959107806691,0.49812825278810408,0.55039591078066918,105.5,112.5,121.5,138.5
114,0.34000000000000002,0.036005576208178409,-0.034308550185873608,0.37099442379182151,0.54430855018587365,188.5,39.5,199.5,58.5
115,0.42099999999999999,-0.0051747211895911034,-0.054535315985130117,0.42117472118959109,0.55453531598513006,116.5,38.5,130.5,58.5
116,0.33900000000000002,-0.028447955390334598,-0.04521561338289963,0.36744795539033459,0.65521561338289969,65.5,35.5,78.5,58.5
117,0.53900000000000003,0.027371747211895885,-0.045308550185873604,0.51462825278810409,0.53330855018587364,171.5,39.5,187.5,58.5
